Date,SiteID,Station,NominalDepth,SamplingDepth,CTD Cast Rep,UniqueID,NH4_ResultID,NH4_Lab,NH4_QC,NH4_QF,NH4_QA,NH4_Comment,NH4_SampleFieldReplicateNumber,NO2_ResultID,NO2_Lab,NO2_QC,NO2_QF,NO2_QA,NO2_Comment,NO2_SampleFieldReplicateNumber,NO3_ResultID,NO3_Lab,NO3_QC,NO3_QF,NO3_QA,NO3_Comment,NO3_SampleFieldReplicateNumber,PO4_ResultID,PO4_Lab,PO4_QC,PO4_QF,PO4_QA,PO4_Comment,PO4_SampleFieldReplicateNumber,SiOH4_ResultID,SiOH4_Lab,SiOH4_QC,SiOH4_QF,SiOH4_QA,SiOH4_Comment,SiOH4_SampleFieldReplicateNumber
5/21/2014,205,DNA001,10,10.65,1,1513245,63572409,2.552,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-21,1,63572405,0.323,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-21,1,63572408,8.592,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-21,1,63572407,1.473,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-21,1,63572406,42.41,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-21,1
6/3/2014,205,DNA001,0,,1,1513269,63572529,3.335,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572525,0.407,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572528,10.466,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572527,1.537,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572526,37.442,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1
6/3/2014,205,DNA001,10J,,1,1513270,63572530,3.922,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572534,0.488,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572531,13.849,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572532,1.723,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1,63572533,40.669,2,J,3,AFM file is empty. Stn also sampled on 6/17.,1
6/17/2014,205,DNA001,0,0.88,1,1513317,63572769,2.747,2,0,3,,1,63572765,0.382,2,0,3,,1,63572768,5.633,2,0,3,,1,63572767,1.622,2,0,3,,1,63572766,33.684,2,0,3,,1
6/17/2014,205,DNA001,10,10.64,1,1513318,63572770,2.832,2,0,3,,1,63572774,0.406,2,0,3,,1,63572771,5.884,2,0,3,,1,63572772,1.63,2,0,3,,1,63572773,33.757,2,0,3,,1
7/29/2014,205,DNA001,0,1.20,1,1513412,63573241,1.409,2,0,3,,1,63573244,0.35,2,0,3,,1,63573240,4.757,2,0,3,,1,63573242,1.757,2,0,3,,1,63573243,53.596,2,0,3,,1
7/29/2014,205,DNA001,10,10.59,1,1513413,63573248,1.537,2,0,3,,1,63573245,0.361,2,0,3,,1,63573249,5.2,2,0,3,,1,63573247,2.005,2,0,3,,1,63573246,53.094,2,0,3,,1
8/25/2014,205,DNA001,0,0.79,1,1513511,63573738,1.991,2,0,3,,1,63573735,0.401,2,0,3,,1,63573739,8.051,2,0,3,,1,63573737,1.992,2,0,3,,1,63573736,55.223,2,0,3,,1
8/25/2014,205,DNA001,10,10.60,1,1513512,63573741,2.019,2,0,3,,1,63573744,0.405,2,0,3,,1,63573740,8.506,2,0,3,,1,63573742,1.964,2,0,3,,1,63573743,55.29,2,0,3,,1
9/8/2014,205,DNA001,0,0.89,1,1513558,63573971,2.451,2,0,3,,1,63573974,0.3,2,0,3,,1,63573970,9.196,2,0,3,,1,63573972,2.015,2,0,3,,1,63573973,49.172,2,0,3,,1
9/8/2014,205,DNA001,10,10.72,1,1513559,63573978,2.571,2,0,3,,1,63573975,0.299,2,0,3,,1,63573979,8.943,2,0,3,,1,63573977,2.011,2,0,3,,1,63573976,49.968,2,0,3,,1
10/14/2014,205,DNA001,0,1.06,1,1513652,63574441,2.499,2,0,3,,1,63574444,0.56,2,0,3,,1,63574440,14.044,2,0,3,,1,63574442,2.234,2,0,3,,1,63574443,46.692,2,0,3,,1
10/14/2014,205,DNA001,10,10.79,1,1513653,63574448,2.529,2,0,3,,1,63574445,0.56,2,0,3,,1,63574449,14.067,2,0,3,,1,63574447,2.23,2,0,3,,1,63574446,47.24,2,0,3,,1
11/10/2014,205,DNA001,0,0.93,1,1513729,63574827,1.948,2,0,3,,1,63574825,0.704,2,0,3,,1,63574829,18.625,2,0,3,,1,63574828,2.542,2,0,3,,1,63574826,60.483,2,0,3,,1
11/10/2014,205,DNA001,10,10.70,1,1513730,63574832,1.967,2,0,3,,1,63574834,0.704,2,0,3,,1,63574830,18.724,2,0,3,,1,63574831,2.555,2,0,3,,1,63574833,59.269,2,0,3,,1
1/22/2015,205,DNA001,0,1.62,1,71855,76262,0.281,2,0,3,UW reported sample date: 2015-01-22,1,76263,0.3196,2,0,3,UW reported sample date: 2015-01-22,1,76264,25.7964,2,0,3,UW reported sample date: 2015-01-22,1,76265,2.6621,2,0,3,UW reported sample date: 2015-01-22,1,76266,72.8801,2,0,3,UW reported sample date: 2015-01-22,1
1/22/2015,205,DNA001,10,10.64,1,71854,76257,0.2402,2,0,3,UW reported sample date: 2015-01-22,1,76258,0.2951,2,0,3,UW reported sample date: 2015-01-22,1,76259,25.6155,2,0,3,UW reported sample date: 2015-01-22,1,76260,2.6626,2,0,3,UW reported sample date: 2015-01-22,1,76261,71.8053,2,0,3,UW reported sample date: 2015-01-22,1
2/18/2015,205,DNA001,0,,1,73496,77665,0.5242,2,0,3,UW reported sample date: 2015-02-18,1,77666,0.3302,2,0,3,UW reported sample date: 2015-02-18,1,77667,28.7407,2,0,3,UW reported sample date: 2015-02-18,1,77668,2.6672,2,0,3,UW reported sample date: 2015-02-18,1,77669,76.9332,2,0,3,UW reported sample date: 2015-02-18,1
2/18/2015,205,DNA001,10,10.52,1,73495,77660,0.5347,2,0,3,UW reported sample date: 2015-02-18,1,77661,0.3343,2,0,3,UW reported sample date: 2015-02-18,1,77662,28.721,2,0,3,UW reported sample date: 2015-02-18,1,77663,2.671,2,0,3,UW reported sample date: 2015-02-18,1,77664,75.9667,2,0,3,UW reported sample date: 2015-02-18,1
3/17/2015,205,DNA001,0,1.01,1,74837,78856,1.3372,2,0,3,UW reported sample date: 2015-03-17,1,78857,0.5057,2,0,3,UW reported sample date: 2015-03-17,1,78858,26.1667,2,0,3,UW reported sample date: 2015-03-17,1,78859,2.2331,2,0,3,UW reported sample date: 2015-03-17,1,78860,70.7858,2,0,3,UW reported sample date: 2015-03-17,1
3/17/2015,205,DNA001,10,10.53,1,74836,78851,0.6282,2,0,3,UW reported sample date: 2015-03-17,1,78852,0.4896,2,0,3,UW reported sample date: 2015-03-17,1,78853,26.148,2,0,3,UW reported sample date: 2015-03-17,1,78854,2.3105,2,0,3,UW reported sample date: 2015-03-17,1,78855,70.6921,2,0,3,UW reported sample date: 2015-03-17,1
4/8/2015,205,DNA001,0,0.97,1,75100,79364,0.8809,2,0,3,UW reported sample date: 2015-04-08,1,79365,0.4471,2,0,3,UW reported sample date: 2015-04-08,1,79366,18.199,2,0,3,UW reported sample date: 2015-04-08,1,79367,1.7506,2,0,3,UW reported sample date: 2015-04-08,1,79368,56.5776,2,0,3,UW reported sample date: 2015-04-08,1
4/8/2015,205,DNA001,10,10.65,1,75099,79359,1.1149,2,0,3,UW reported sample date: 2015-04-08,1,79360,0.4605,2,0,3,UW reported sample date: 2015-04-08,1,79361,18.5018,2,0,3,UW reported sample date: 2015-04-08,1,79362,1.7546,2,0,3,UW reported sample date: 2015-04-08,1,79363,57.1475,2,0,3,UW reported sample date: 2015-04-08,1
5/4/2015,205,DNA001,0,0.75,1,75669,79699,1.3328,2,0,3,UW reported sample date: 2015-05-04,1,79700,0.1966,2,0,3,UW reported sample date: 2015-05-04,1,79701,5.8273,2,0,3,UW reported sample date: 2015-05-04,1,79702,1.096,2,0,3,UW reported sample date: 2015-05-04,1,79703,28.7527,2,0,3,UW reported sample date: 2015-05-04,1
5/4/2015,205,DNA001,10,10.49,1,75668,79694,1.3473,2,0,3,UW reported sample date: 2015-05-04,1,79695,0.2049,2,0,3,UW reported sample date: 2015-05-04,1,79696,6.1425,2,0,3,UW reported sample date: 2015-05-04,1,79697,1.1178,2,0,3,UW reported sample date: 2015-05-04,1,79698,28.7712,2,0,3,UW reported sample date: 2015-05-04,1
6/4/2015,205,DNA001,0,1.01,1,76353,80148,3.456,2,0,3,UW reported sample date: 2015-06-04,1,80149,0.4506,2,0,3,UW reported sample date: 2015-06-04,1,80150,7.0803,2,0,3,UW reported sample date: 2015-06-04,1,80151,1.6719,2,0,3,UW reported sample date: 2015-06-04,1,80152,32.6778,2,0,3,UW reported sample date: 2015-06-04,1
6/4/2015,205,DNA001,10,10.60,1,76352,80143,3.418,2,0,3,UW reported sample date: 2015-06-04,1,80144,0.4507,2,0,3,UW reported sample date: 2015-06-04,1,80145,7.0693,2,0,3,UW reported sample date: 2015-06-04,1,80146,1.7033,2,0,3,UW reported sample date: 2015-06-04,1,80147,34.0527,2,0,3,UW reported sample date: 2015-06-04,1
7/1/2015,205,DNA001,0,0.00,1,76766,80603,2.4445,2,0,3,UW reported sample date: 2015-07-01,1,80604,0.2264,2,0,3,UW reported sample date: 2015-07-01,1,80605,3.7846,2,0,3,UW reported sample date: 2015-07-01,1,80606,1.7794,2,0,3,UW reported sample date: 2015-07-01,1,80607,36.8188,2,0,3,UW reported sample date: 2015-07-01,1
8/4/2015,205,DNA001,0,0.86,1,77501,82159,1.8143,2,0,3,UW reported sample date: 2015-08-04,1,82160,0.4294,2,0,3,UW reported sample date: 2015-08-04,1,82161,7.2048,2,0,3,UW reported sample date: 2015-08-04,1,82162,1.7984,2,0,3,UW reported sample date: 2015-08-04,1,82163,50.0338,2,0,3,UW reported sample date: 2015-08-04,1
8/4/2015,205,DNA001,10,10.70,1,77500,80963,2.2442,2,0,3,UW reported sample date: 2015-08-04,1,80964,0.5149,2,0,3,UW reported sample date: 2015-08-04,1,80965,8.7251,2,0,3,UW reported sample date: 2015-08-04,1,80966,1.8882,2,0,3,UW reported sample date: 2015-08-04,1,80967,48.0112,2,0,3,UW reported sample date: 2015-08-04,1
9/15/2015,205,DNA001,0,1.07,1,78356,82901,0.8888,2,0,3,UW reported sample date: 2015-09-15,1,82902,0.4414,2,0,3,UW reported sample date: 2015-09-15,1,82903,10.5714,2,0,3,UW reported sample date: 2015-09-15,1,82904,1.8605,2,0,3,UW reported sample date: 2015-09-15,1,82905,37.4551,2,0,3,UW reported sample date: 2015-09-15,1
9/15/2015,205,DNA001,10,10.77,1,78355,82896,0.8839,2,0,3,UW reported sample date: 2015-09-15,1,82897,0.4437,2,0,3,UW reported sample date: 2015-09-15,1,82898,10.5839,2,0,3,UW reported sample date: 2015-09-15,1,82899,1.8405,2,0,3,UW reported sample date: 2015-09-15,1,82900,37.7707,2,0,3,UW reported sample date: 2015-09-15,1
10/6/2015,205,DNA001,0,0.90,1,78619,84666,0.8747,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84667,0.5406,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84668,10.5191,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84669,1.9409,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84670,49.6837,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1
10/6/2015,205,DNA001,10,10.79,1,78618,84661,0.9083,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84662,0.5571,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84663,11.008,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84664,1.9732,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1,84665,50.722,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-10-06,1
11/9/2015,205,DNA001,0,1.03,1,81105,85041,1.3236,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85042,0.6118,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85043,22.8379,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85044,2.6076,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85045,66.265,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1
11/9/2015,205,DNA001,10,10.77,1,81104,85036,1.3278,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85037,0.6088,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85038,22.6716,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85039,2.5989,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1,85040,66.5561,2,JH ,3,Lab Comment: Analyzed past recommended holding time.; UW reported sample date: 2015-11-09,1
12/14/2015,205,DNA001,0,0.96,1,81561,85451,0.6559,2,0,3,UW reported sample date: 2015-12-14,1,85452,0.3038,2,0,3,UW reported sample date: 2015-12-14,1,85453,27.3787,2,0,3,UW reported sample date: 2015-12-14,1,85454,2.5625,2,0,3,UW reported sample date: 2015-12-14,1,85455,76.0882,2,0,3,UW reported sample date: 2015-12-14,1
12/14/2015,205,DNA001,10,10.84,1,81560,85446,0.3629,2,0,3,UW reported sample date: 2015-12-14,1,85447,0.2746,2,0,3,UW reported sample date: 2015-12-14,1,85448,27.2388,2,0,3,UW reported sample date: 2015-12-14,1,85449,2.5694,2,0,3,UW reported sample date: 2015-12-14,1,85450,76.2225,2,0,3,UW reported sample date: 2015-12-14,1
1/19/2016,205,DNA001,0,0.96,1,83128,89856,0.0136,2,J  ,3,"Lab Comment: NH4 is under detection limit, code 2_J_1; UW reported sample date: 2016-01-19",1,89857,0.3019,2,0,3,UW reported sample date: 2016-01-19,1,89858,29.4861,2,0,3,UW reported sample date: 2016-01-19,1,89859,2.6371,2,0,3,UW reported sample date: 2016-01-19,1,89860,82.0325,2,0,3,UW reported sample date: 2016-01-19,1
1/19/2016,205,DNA001,10,10.79,1,83127,89851,0.0144,2,J  ,3,"Lab Comment: NH4 is under detection limit, code 2_J_1; UW reported sample date: 2016-01-19",1,89852,0.2168,2,0,3,UW reported sample date: 2016-01-19,1,89853,29.1761,2,0,3,UW reported sample date: 2016-01-19,1,89854,2.6318,2,0,3,UW reported sample date: 2016-01-19,1,89855,76.8839,2,0,3,UW reported sample date: 2016-01-19,1
2/17/2016,205,DNA001,0,0.95,1,83972,90231,0.1016,2,0,3,UW reported sample date: 2016-02-17,1,90232,0.2765,2,0,3,UW reported sample date: 2016-02-17,1,90233,28.5214,2,0,3,UW reported sample date: 2016-02-17,1,90234,2.6076,2,0,3,UW reported sample date: 2016-02-17,1,90235,79.5505,2,0,3,UW reported sample date: 2016-02-17,1
2/17/2016,205,DNA001,10,11.01,1,83971,90226,0.1062,2,0,3,UW reported sample date: 2016-02-17,1,90227,0.2316,2,0,3,UW reported sample date: 2016-02-17,1,90228,28.7107,2,0,3,UW reported sample date: 2016-02-17,1,90229,2.6215,2,0,3,UW reported sample date: 2016-02-17,1,90230,77.6808,2,0,3,UW reported sample date: 2016-02-17,1
3/17/2016,205,DNA001,0,0.88,1,86002,90531,0.1785,2,0,3,UW reported sample date: 2016-03-17,1,90532,0.4093,2,0,3,UW reported sample date: 2016-03-17,1,90533,27.1382,2,0,3,UW reported sample date: 2016-03-17,1,90534,2.3741,2,0,3,UW reported sample date: 2016-03-17,1,90535,80.6528,2,0,3,UW reported sample date: 2016-03-17,1
3/17/2016,205,DNA001,10,10.77,1,86001,90526,0.1792,2,0,3,UW reported sample date: 2016-03-17,1,90527,0.3692,2,0,3,UW reported sample date: 2016-03-17,1,90528,27.928,2,0,3,UW reported sample date: 2016-03-17,1,90529,2.417,2,0,3,UW reported sample date: 2016-03-17,1,90530,76.9242,2,0,3,UW reported sample date: 2016-03-17,1
4/7/2016,205,DNA001,0,0.91,1,87349,90991,1.6335,2,0,3,UW reported sample date: 2016-04-07,1,90992,0.4645,2,0,3,UW reported sample date: 2016-04-07,1,90993,16.3927,2,0,3,UW reported sample date: 2016-04-07,1,90994,1.4563,2,0,3,UW reported sample date: 2016-04-07,1,90995,54.3119,2,0,3,UW reported sample date: 2016-04-07,1
4/7/2016,205,DNA001,10,10.61,1,87348,90986,0.9817,2,0,3,UW reported sample date: 2016-04-07,1,90987,0.4675,2,0,3,UW reported sample date: 2016-04-07,1,90988,16.4903,2,0,3,UW reported sample date: 2016-04-07,1,90989,1.478,2,0,3,UW reported sample date: 2016-04-07,1,90990,52.571,2,0,3,UW reported sample date: 2016-04-07,1
5/10/2016,205,DNA001,0,1.18,1,87945,91611,2.6735,2,0,3,UW reported sample date: 2016-05-10,1,91612,0.3324,2,0,3,UW reported sample date: 2016-05-10,1,91613,9.1024,2,0,3,UW reported sample date: 2016-05-10,1,91614,1.3125,2,0,3,UW reported sample date: 2016-05-10,1,91615,39.0881,2,0,3,UW reported sample date: 2016-05-10,1
5/10/2016,205,DNA001,10,10.08,1,87944,91606,2.6513,2,0,3,UW reported sample date: 2016-05-10,1,91607,0.3617,2,0,3,UW reported sample date: 2016-05-10,1,91608,9.112,2,0,3,UW reported sample date: 2016-05-10,1,91609,1.2653,2,0,3,UW reported sample date: 2016-05-10,1,91610,38.7466,2,0,3,UW reported sample date: 2016-05-10,1
6/8/2016,205,DNA001,0,0.99,1,88888,92081,2.3013,2,0,3,UW reported sample date: 2016-06-08,1,92082,0.3442,2,0,3,UW reported sample date: 2016-06-08,1,92083,5.8605,2,0,3,UW reported sample date: 2016-06-08,1,92084,1.1605,2,0,3,UW reported sample date: 2016-06-08,1,92085,25.489,2,0,3,UW reported sample date: 2016-06-08,1
6/8/2016,205,DNA001,10,10.80,1,88887,92076,2.422,2,0,3,UW reported sample date: 2016-06-08,1,92077,0.3304,2,0,3,UW reported sample date: 2016-06-08,1,92078,5.9337,2,0,3,UW reported sample date: 2016-06-08,1,92079,1.1688,2,0,3,UW reported sample date: 2016-06-08,1,92080,25.8718,2,0,3,UW reported sample date: 2016-06-08,1
7/22/2016,205,DNA001,0,0.96,1,89646,94736,3.1637,2,0,3,UW reported sample date: 2016-07-22,1,94737,0.3533,2,0,3,UW reported sample date: 2016-07-22,1,94738,6.6722,2,0,3,UW reported sample date: 2016-07-22,1,94739,1.4215,2,0,3,UW reported sample date: 2016-07-22,1,94740,39.9028,2,0,3,UW reported sample date: 2016-07-22,1
7/22/2016,205,DNA001,10,10.51,1,89645,94731,3.1495,2,0,3,UW reported sample date: 2016-07-22,1,94732,0.3473,2,0,3,UW reported sample date: 2016-07-22,1,94733,6.6856,2,0,3,UW reported sample date: 2016-07-22,1,94734,1.414,2,0,3,UW reported sample date: 2016-07-22,1,94735,39.418,2,0,3,UW reported sample date: 2016-07-22,1
8/30/2016,205,DNA001,0,1.10,1,92669,96021,1.7677,2,0,3,UW reported sample date: 2016-08-30,1,96022,0.4034,2,0,3,UW reported sample date: 2016-08-30,1,96023,7.5983,2,0,3,UW reported sample date: 2016-08-30,1,96024,1.7534,2,0,3,UW reported sample date: 2016-08-30,1,96025,51.0545,2,0,3,UW reported sample date: 2016-08-30,1
8/30/2016,205,DNA001,10,10.37,1,92668,95281,1.8683,2,0,3,UW reported sample date: 2016-08-30,1,95282,0.4148,2,0,3,UW reported sample date: 2016-08-30,1,95283,7.6698,2,0,3,UW reported sample date: 2016-08-30,1,95284,1.8317,2,0,3,UW reported sample date: 2016-08-30,1,95285,54.3482,2,0,3,UW reported sample date: 2016-08-30,1
9/22/2016,205,DNA001,0,1.33,1,93163,96376,1.4484,2,0,3,UW reported sample date: 2016-09-22,1,96377,0.5653,2,0,3,UW reported sample date: 2016-09-22,1,96378,13.2906,2,0,3,UW reported sample date: 2016-09-22,1,96379,1.9607,2,0,3,UW reported sample date: 2016-09-22,1,96380,47.8488,2,0,3,UW reported sample date: 2016-09-22,1
9/22/2016,205,DNA001,10,11.22,1,93162,96371,1.4663,2,0,3,UW reported sample date: 2016-09-22,1,96372,0.5366,2,0,3,UW reported sample date: 2016-09-22,1,96373,13.4804,2,0,3,UW reported sample date: 2016-09-22,1,96374,2.0101,2,0,3,UW reported sample date: 2016-09-22,1,96375,48.0317,2,0,3,UW reported sample date: 2016-09-22,1
10/10/2016,205,DNA001,0,1.37,1,93573,96661,1.9958,2,0,3,UW reported sample date: 2016-10-10,1,96662,0.5316,2,0,3,UW reported sample date: 2016-10-10,1,96663,13.8454,2,0,3,UW reported sample date: 2016-10-10,1,96664,2.0626,2,0,3,UW reported sample date: 2016-10-10,1,96665,51.2964,2,0,3,UW reported sample date: 2016-10-10,1
10/10/2016,205,DNA001,10,10.72,1,93572,96656,2.0084,2,0,3,UW reported sample date: 2016-10-10,1,96657,0.5296,2,0,3,UW reported sample date: 2016-10-10,1,96658,13.9309,2,0,3,UW reported sample date: 2016-10-10,1,96659,2.0794,2,0,3,UW reported sample date: 2016-10-10,1,96660,51.0639,2,0,3,UW reported sample date: 2016-10-10,1
11/9/2016,205,DNA001,0,1.14,1,95455,97488,0.3822,2,0,3,UW reported sample date: 2016-11-09,1,97489,0.6807,2,0,3,UW reported sample date: 2016-11-09,1,97490,22.6373,2,0,3,UW reported sample date: 2016-11-09,1,97491,2.4108,2,0,3,UW reported sample date: 2016-11-09,1,97492,53.695,2,0,3,UW reported sample date: 2016-11-09,1
11/9/2016,205,DNA001,10,10.80,1,95454,97483,0.1394,2,0,3,UW reported sample date: 2016-11-09,1,97484,0.5288,2,0,3,UW reported sample date: 2016-11-09,1,97485,23.7123,2,0,3,UW reported sample date: 2016-11-09,1,97486,2.4338,2,0,3,UW reported sample date: 2016-11-09,1,97487,50.3515,2,0,3,UW reported sample date: 2016-11-09,1
12/7/2016,205,DNA001,0,1.01,1,95834,98981,0.4867,2,0,3,UW reported sample date: 2016-12-07,1,98982,0.6606,2,0,3,UW reported sample date: 2016-12-07,1,98983,24.9673,2,0,3,UW reported sample date: 2016-12-07,1,98984,2.449,2,0,3,UW reported sample date: 2016-12-07,1,98985,61.6135,2,0,3,UW reported sample date: 2016-12-07,1
12/7/2016,205,DNA001,10,10.82,1,95833,98976,0.4722,2,0,3,UW reported sample date: 2016-12-07,1,98977,0.5813,2,0,3,UW reported sample date: 2016-12-07,1,98978,25.0164,2,0,3,UW reported sample date: 2016-12-07,1,98979,2.4515,2,0,3,UW reported sample date: 2016-12-07,1,98980,60.3199,2,0,3,UW reported sample date: 2016-12-07,1
1/11/2017,205,DNA001,0,0.92,1,97191,104337,0.3449,2,0,3,UW reported sample date: 2017-01-11,1,104338,0.2913,2,0,3,UW reported sample date: 2017-01-11,1,104339,29.2277,2,0,3,UW reported sample date: 2017-01-11,1,104340,2.5919,2,0,3,UW reported sample date: 2017-01-11,1,104341,77.1783,2,0,3,UW reported sample date: 2017-01-11,1
1/11/2017,205,DNA001,10,10.65,1,97190,104332,0.3168,2,0,3,UW reported sample date: 2017-01-11,1,104333,0.2672,2,0,3,UW reported sample date: 2017-01-11,1,104334,29.1043,2,0,3,UW reported sample date: 2017-01-11,1,104335,2.5961,2,0,3,UW reported sample date: 2017-01-11,1,104336,78.1005,2,0,3,UW reported sample date: 2017-01-11,1
3/8/2017,205,DNA001,0,1.21,1,99909,104977,0.2699,2,0,3,UW reported sample date: 2017-03-08,1,104978,0.3237,2,0,3,UW reported sample date: 2017-03-08,1,104979,29.6819,2,0,3,UW reported sample date: 2017-03-08,1,104980,2.4156,2,0,3,UW reported sample date: 2017-03-08,1,104981,81.034,2,0,3,UW reported sample date: 2017-03-08,1
3/8/2017,205,DNA001,10,10.95,1,99908,104972,0.203,2,0,3,UW reported sample date: 2017-03-08,1,104973,0.2817,2,0,3,UW reported sample date: 2017-03-08,1,104974,29.929,2,0,3,UW reported sample date: 2017-03-08,1,104975,2.4197,2,0,3,UW reported sample date: 2017-03-08,1,104976,73.7285,2,0,3,UW reported sample date: 2017-03-08,1
4/5/2017,205,DNA001,0,1.19,1,100469,105437,0.0796,2,0,3,UW reported sample date: 2017-04-05,1,105438,0.3801,2,0,3,UW reported sample date: 2017-04-05,1,105439,26.3603,2,0,3,UW reported sample date: 2017-04-05,1,105440,2.1604,2,0,3,UW reported sample date: 2017-04-05,1,105441,77.9894,2,0,3,UW reported sample date: 2017-04-05,1
4/5/2017,205,DNA001,10,17.51,1,100468,105432,0.0673,2,0,3,UW reported sample date: 2017-04-05,1,105433,0.346,2,0,3,UW reported sample date: 2017-04-05,1,105434,27.7448,2,0,3,UW reported sample date: 2017-04-05,1,105435,2.2827,2,0,3,UW reported sample date: 2017-04-05,1,105436,74.9336,2,0,3,UW reported sample date: 2017-04-05,1
5/19/2017,205,DNA001,0,1.01,1,101452,105772,1.3676,2,0,3,UW reported sample date: 2017-05-19,1,105773,0.3804,2,0,3,UW reported sample date: 2017-05-19,1,105774,9.1139,2,0,3,UW reported sample date: 2017-05-19,1,105775,0.9283,2,0,3,UW reported sample date: 2017-05-19,1,105776,27.8173,2,0,3,UW reported sample date: 2017-05-19,1
5/19/2017,205,DNA001,10,10.96,1,101451,105767,2.2655,2,0,3,UW reported sample date: 2017-05-19,1,105768,0.4016,2,0,3,UW reported sample date: 2017-05-19,1,105769,13.1842,2,0,3,UW reported sample date: 2017-05-19,1,105770,1.2696,2,0,3,UW reported sample date: 2017-05-19,1,105771,34.9743,2,0,3,UW reported sample date: 2017-05-19,1
6/9/2017,205,DNA001,0,1.30,1,101690,113063,2.4682,2,0,3,,1,113064,0.4124,2,0,3,,1,113065,5.8849,2,0,3,,1,113066,1.0078,2,0,3,,1,113067,20.0426,2,0,3,,1
6/9/2017,205,DNA001,10,11.15,1,101689,113058,2.1235,2,0,3,,1,113059,0.3817,2,0,3,,1,113060,5.3949,2,0,3,,1,113061,0.9594,2,0,3,,1,113062,19.6713,2,0,3,,1
7/7/2017,205,DNA001,0,1.44,1,103029,106152,2.3769,2,0,3,UW reported sample date: 2017-07-07,1,106153,0.3054,2,0,3,UW reported sample date: 2017-07-07,1,106154,9.018,2,0,3,UW reported sample date: 2017-07-07,1,106155,1.4297,2,0,3,UW reported sample date: 2017-07-07,1,106156,28.8073,2,0,3,UW reported sample date: 2017-07-07,1
7/7/2017,205,DNA001,10,10.97,1,103028,106147,2.5995,2,0,3,UW reported sample date: 2017-07-07,1,106148,0.3206,2,0,3,UW reported sample date: 2017-07-07,1,106149,9.8984,2,0,3,UW reported sample date: 2017-07-07,1,106150,1.4874,2,0,3,UW reported sample date: 2017-07-07,1,106151,29.1155,2,0,3,UW reported sample date: 2017-07-07,1
8/10/2017,205,DNA001,0,1.42,1,103918,110238,1.1554,2,0,3,UW reported sample date: 2017-08-10,1,110239,0.2892,2,0,3,UW reported sample date: 2017-08-10,1,110240,6.2504,2,0,3,UW reported sample date: 2017-08-10,1,110241,1.4017,2,0,3,UW reported sample date: 2017-08-10,1,110242,31.3965,2,0,3,UW reported sample date: 2017-08-10,1
